,start_destination,end_destination,start_date,price,num_stops,airline_names,stop_cities,journey_duration,dep_time,dep_meridiem,arrival_time,arrival_meridiem
2221,MUC,SYD,2023-09-24,837,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
2222,MUC,SYD,2023-09-24,837,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
2223,MUC,SYD,2023-09-24,939,2 stops,Delta,"AMS, CDG",15h 10m,11:50,am,9:00,pm
2224,MUC,SYD,2023-09-24,824,2 stops,Delta,"CDG, JFK",17h 43m,7:15,am,6:58,pm
2225,MUC,SYD,2023-09-24,837,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
2226,MUC,SYD,2023-09-24,837,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
2227,MUC,SYD,2023-09-24,837,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
2228,MUC,SYD,2023-09-24,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2229,MUC,SYD,2023-09-24,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2230,MUC,SYD,2023-09-24,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2231,MUC,SYD,2023-09-24,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2232,MUC,SYD,2023-09-24,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2233,MUC,SYD,2023-09-24,923,2 stops,Delta,"AMS, ATL",16h 30m,2:10,pm,12:40,am
2234,MUC,SYD,2023-09-24,740,2 stops,Multiple Airlines,"FRA, JFK",17h 33m,9:00,am,8:33,pm
2235,MUC,SYD,2023-09-24,619,2 stops,Delta,"AMS, JFK",22h 01m,7:00,am,11:01,pm
2236,MUC,SYD,2023-09-24,770,2 stops,Multiple Airlines,"FRA, JFK",18h 33m,8:00,am,8:33,pm
2237,MUC,SYD,2023-09-24,743,2 stops,Air France,"CDG, JFK",21h 46m,7:15,am,11:01,pm
2238,MUC,SYD,2023-09-24,743,2 stops,Air France,"CDG, JFK",21h 46m,7:15,am,11:01,pm
2239,MUC,SYD,2023-09-24,923,2 stops,Delta,"AMS, ATL",18h 50m,11:50,am,12:40,am
2240,MUC,SYD,2023-09-24,720,2 stops,Multiple Airlines,"FRA, JFK",20h 25m,9:00,am,11:25,pm
2241,MUC,SYD,2023-09-24,925,2 stops,Delta,"CDG, ATL",19h 20m,7:15,am,8:35,pm
2242,MUC,SYD,2023-09-24,920,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
2243,MUC,SYD,2023-09-24,923,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
2244,MUC,SYD,2023-09-24,824,2 stops,Delta,"CDG, JFK",21h 46m,7:15,am,11:01,pm
2245,MUC,SYD,2023-09-24,824,2 stops,Delta,"CDG, JFK",21h 46m,7:15,am,11:01,pm
2246,MUC,SYD,2023-09-24,739,2 stops,TAP AIR PORTUGAL,"LIS, EWR",23h 36m,6:05,am,11:41,pm
2247,MUC,SYD,2023-09-24,819,2 stops,Delta,"AMS, JFK",22h 01m,7:00,am,11:01,pm
2248,MUC,SYD,2023-09-24,1243,1 stop,SWISS,ZRH,14h 10m,9:05,am,5:15,pm
2249,MUC,SYD,2023-09-24,1218,1 stop,KLM,ATL,14h 10m,10:25,am,6:35,pm
2250,MUC,SYD,2023-09-24,428,1 stop,TAP AIR PORTUGAL,LIS,31h 05m,1:35,pm,2:40,pm
2251,MUC,SYD,2023-09-24,670,2 stops,TAP AIR PORTUGAL,"LIS, EWR",25h 25m,1:35,pm,9:00,am
2252,MUC,SYD,2023-09-24,740,2 stops,Multiple Airlines,"FRA, JFK",21h 25m,8:00,am,11:25,pm
2253,MUC,SYD,2023-09-24,620,1 stop,LOT,WAW,28h 00m,7:35,pm,5:35,pm
2254,MUC,SYD,2023-09-24,1301,1 stop,Delta,ATL,14h 10m,10:25,am,6:35,pm
2255,MUC,SYD,2023-09-24,581,2 stops,"Lufthansa, TAP AIR PORTUGAL","CDG-ORY, LIS",22h 50m,9:50,pm,2:40,pm
2256,MUC,SYD,2023-09-24,581,2 stops,"Lufthansa, TAP AIR PORTUGAL","CDG-ORY, LIS",22h 50m,9:50,pm,2:40,pm
2257,MUC,SYD,2023-09-24,531,2 stops,"Air Europa, TAP AIR PORTUGAL","MAD, LIS",25h 35m,7:05,pm,2:40,pm
2258,MUC,SYD,2023-09-24,923,2 stops,Delta,"AMS, ATL",21h 15m,9:25,am,12:40,am
2259,MUC,SYD,2023-09-24,1243,1 stop,SWISS,ZRH,15h 30m,7:45,am,5:15,pm
2260,MUC,SYD,2023-09-24,541,2 stops,"Vueling, TAP AIR PORTUGAL","BCN, LIS",23h 45m,8:55,pm,2:40,pm
2261,MUC,SYD,2023-09-24,683,2 stops,LOT,"KRK, WAW",25h 35m,10:00,pm,5:35,pm
2262,MUC,SYD,2023-09-24,683,2 stops,LOT,"KRK, WAW",25h 35m,10:00,pm,5:35,pm
2263,MUC,SYD,2023-09-24,683,2 stops,LOT,"KRK, WAW",25h 35m,10:00,pm,5:35,pm
2264,MUC,SYD,2023-09-24,1218,1 stop,KLM,ATL,16h 10m,10:25,am,8:35,pm
2265,MUC,SYD,2023-09-24,639,2 stops,"Lufthansa, TAP AIR PORTUGAL","MXP, LIS",22h 25m,10:15,pm,2:40,pm
2266,MUC,SYD,2023-09-24,923,2 stops,Delta,"AMS, JFK",22h 01m,7:00,am,11:01,pm
2267,MUC,SYD,2023-09-24,828,1 stop,TAP AIR PORTUGAL,LIS,25h 10m,7:30,pm,2:40,pm
2268,MUC,SYD,2023-09-24,1457,1 stop,Lufthansa,FRA,12h 45m,8:00,am,2:45,pm
2269,MUC,SYD,2023-09-24,578,3 stops,"Lufthansa, TAP AIR PORTUGAL","FRA, LHR, ...",25h 40m,7:00,pm,2:40,pm
2270,MUC,SYD,2023-09-24,1225,2 stops,KLM,"AMS, ATL",16h 30m,2:10,pm,12:40,am
2271,MUC,SYD,2023-09-24,961,2 stops,Air France,"CDG, JFK",21h 46m,7:15,am,11:01,pm
2272,MUC,SYD,2023-09-24,572,3 stops,"SWISS, TAP AIR PORTUGAL","ZRH, BCN, ...",26h 00m,6:40,pm,2:40,pm
2273,MUC,SYD,2023-09-24,592,2 stops,"easyJet, TAP AIR PORTUGAL","LGW-LHR, LIS",22h 45m,9:55,pm,2:40,pm
2274,MUC,SYD,2023-09-24,664,2 stops,"Lufthansa, TAP AIR PORTUGAL","HAM, LIS",23h 20m,9:20,pm,2:40,pm
2275,MUC,SYD,2023-09-24,743,1 stop,Air France,CDG,27h 35m,8:30,pm,6:05,pm
2276,MUC,SYD,2023-09-24,453,2 stops,"SWISS, Air Caraïbes","ZRH, CDG-ORY",28h 20m,9:00,pm,7:20,pm
2277,MUC,SYD,2023-09-24,1221,2 stops,KLM,"AMS, ATL",17h 10m,9:25,am,8:35,pm
2278,MUC,SYD,2023-09-24,1225,2 stops,KLM,"AMS, JFK",17h 11m,11:50,am,11:01,pm
2279,MUC,SYD,2023-09-24,627,1 stop,Air France,CDG,30h 30m,8:30,pm,9:00,pm
2280,MUC,SYD,2023-09-24,1230,2 stops,Air France,"CDG, DTW",17h 00m,7:15,am,6:15,pm
2281,MUC,SYD,2023-09-24,1216,2 stops,Austrian Airlines,"VIE, EWR",17h 19m,8:15,am,7:34,pm
2282,MUC,SYD,2023-09-24,1457,1 stop,Lufthansa,FRA,13h 45m,7:00,am,2:45,pm
2283,MUC,SYD,2023-09-24,1221,2 stops,KLM,"AMS, DTW",17h 15m,7:00,am,6:15,pm
2284,MUC,SYD,2023-09-24,1470,1 stop,United Airlines,EWR,13h 40m,9:30,am,5:10,pm
2285,MUC,SYD,2023-09-24,780,2 stops,LOT,"GDN, WAW",27h 25m,8:10,pm,5:35,pm
2286,MUC,SYD,2023-09-24,780,2 stops,LOT,"GDN, WAW",27h 25m,8:10,pm,5:35,pm
2287,MUC,SYD,2023-09-24,490,2 stops,"TAP AIR PORTUGAL, Air Caraïbes","OPO, ORY",27h 50m,9:30,pm,7:20,pm
2288,MUC,SYD,2023-09-24,1221,2 stops,KLM,"AMS, ATL",17h 35m,7:00,am,6:35,pm
2289,MUC,SYD,2023-09-24,663,3 stops,"SWISS, TAP AIR PORTUGAL","ZRH, MXP, ...",23h 40m,9:00,pm,2:40,pm
2290,MUC,SYD,2023-09-24,1470,1 stop,United Airlines,IAD,14h 16m,12:20,pm,8:36,pm
2291,MUC,SYD,2023-09-24,1221,2 stops,KLM,"AMS, JFK",17h 58m,7:00,am,6:58,pm
2292,MUC,SYD,2023-09-24,1308,2 stops,Delta,"CDG, DTW",17h 00m,7:15,am,6:15,pm
2293,MUC,SYD,2023-09-24,1304,2 stops,Delta,"AMS, ATL",17h 10m,9:25,am,8:35,pm
2294,MUC,SYD,2023-09-24,519,3 stops,Multiple Airlines,"PMI, BCN, ...",26h 55m,5:45,pm,2:40,pm
2295,MUC,SYD,2023-09-24,1304,2 stops,Delta,"AMS, DTW",17h 15m,7:00,am,6:15,pm
2296,MUC,SYD,2023-09-24,526,3 stops,Multiple Airlines,"PMI, BCN, ...",26h 55m,5:45,pm,2:40,pm
2297,MUC,SYD,2023-09-24,1301,1 stop,Delta,ATL,18h 18m,10:25,am,10:43,pm
2298,MUC,SYD,2023-09-24,1309,2 stops,Delta,"CDG, ATL",17h 20m,7:15,am,6:35,pm
2299,MUC,SYD,2023-09-24,532,3 stops,Multiple Airlines,"PMI, MAD, ...",26h 55m,5:45,pm,2:40,pm
2300,MUC,SYD,2023-09-24,1304,2 stops,Delta,"AMS, ATL",17h 35m,7:00,am,6:35,pm
2301,MUC,SYD,2023-09-24,539,3 stops,Multiple Airlines,"PMI, BCN, ...",26h 55m,5:45,pm,2:40,pm
2302,MUC,SYD,2023-09-24,461,2 stops,"SWISS, French Bee","ZRH, CDG-ORY",28h 20m,9:00,pm,7:20,pm
2303,MUC,SYD,2023-09-24,1225,2 stops,KLM,"AMS, ATL",18h 50m,11:50,am,12:40,am
2304,MUC,SYD,2023-09-24,544,3 stops,Multiple Airlines,"PMI, BCN, ...",26h 55m,5:45,pm,2:40,pm
2305,MUC,SYD,2023-09-24,614,2 stops,Aer Lingus,"DUB, ORD",31h 41m,8:35,pm,10:16,pm
2306,MUC,SYD,2023-09-24,1308,2 stops,Delta,"CDG, JFK",17h 43m,7:15,am,6:58,pm
2307,MUC,SYD,2023-09-24,743,1 stop,Air France,CDG,29h 55m,6:10,pm,6:05,pm
2308,MUC,SYD,2023-09-24,1218,2 stops,KLM,"DTW, ATL",19h 10m,11:30,am,12:40,am
2309,MUC,SYD,2023-09-24,1218,2 stops,KLM,"DTW, ATL",19h 10m,11:30,am,12:40,am
2310,MUC,SYD,2023-09-25,423,1 stop,TAP AIR PORTUGAL,LIS,14h 35m,6:05,am,2:40,pm
2311,MUC,SYD,2023-09-25,393,1 stop,"Lufthansa, French Bee",CDG-ORY,18h 35m,6:45,am,7:20,pm
2312,MUC,SYD,2023-09-25,606,1 stop,Lufthansa,FRA,11h 45m,9:00,am,2:45,pm
2313,MUC,SYD,2023-09-25,656,1 stop,Air Europa,MAD,14h 00m,10:45,am,6:45,pm
2314,MUC,SYD,2023-09-25,628,1 stop,LOT,WAW,16h 35m,7:00,am,5:35,pm
2315,MUC,SYD,2023-09-25,618,1 stop,Air France,ATL,16h 10m,10:25,am,8:35,pm
2316,MUC,SYD,2023-09-25,733,1 stop,Air France,CDG,14h 10m,9:55,am,6:05,pm
2317,MUC,SYD,2023-09-25,615,1 stop,Delta,CDG,17h 05m,9:55,am,9:00,pm
2318,MUC,SYD,2023-09-25,617,1 stop,Air France,CDG,17h 05m,9:55,am,9:00,pm
2319,MUC,SYD,2023-09-25,537,1 stop,"Lufthansa, Air Caraïbes",CDG-ORY,15h 30m,9:50,am,7:20,pm
2320,MUC,SYD,2023-09-25,407,1 stop,"Lufthansa, Air Caraïbes",CDG-ORY,18h 35m,6:45,am,7:20,pm
2321,MUC,SYD,2023-09-25,672,2 stops,LOT,"KRK, WAW",16h 15m,7:20,am,5:35,pm
2322,MUC,SYD,2023-09-25,818,1 stop,Delta,CDG,14h 10m,9:55,am,6:05,pm
2323,MUC,SYD,2023-09-25,422,1 stop,TAP AIR PORTUGAL,LIS,24h 40m,8:00,pm,2:40,pm
2324,MUC,SYD,2023-09-25,829,1 stop,Delta,ATL,14h 10m,10:25,am,6:35,pm
2325,MUC,SYD,2023-09-25,733,1 stop,Air France,CDG,16h 50m,7:15,am,6:05,pm
2326,MUC,SYD,2023-09-25,546,1 stop,"Lufthansa, French Bee",CDG-ORY,15h 30m,9:50,am,7:20,pm
2327,MUC,SYD,2023-09-25,615,1 stop,Delta,CDG,19h 45m,7:15,am,9:00,pm
2328,MUC,SYD,2023-09-25,617,1 stop,Air France,CDG,19h 45m,7:15,am,9:00,pm
2329,MUC,SYD,2023-09-25,707,2 stops,Delta,"CDG, JFK",17h 43m,7:15,am,6:58,pm
2330,MUC,SYD,2023-09-25,462,2 stops,"TAP AIR PORTUGAL, Air Caraïbes","LIS, ORY",19h 15m,6:05,am,7:20,pm
2331,MUC,SYD,2023-09-25,721,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
2332,MUC,SYD,2023-09-25,721,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
2333,MUC,SYD,2023-09-25,721,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
2334,MUC,SYD,2023-09-25,616,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
2335,MUC,SYD,2023-09-25,837,2 stops,Delta,"AMS, CDG",15h 10m,11:50,am,9:00,pm
2336,MUC,SYD,2023-09-25,818,1 stop,Delta,CDG,16h 50m,7:15,am,6:05,pm
2337,MUC,SYD,2023-09-25,605,1 stop,"Lufthansa, Air Caraïbes",ORY,17h 50m,7:30,am,7:20,pm
2338,MUC,SYD,2023-09-25,822,2 stops,Delta,"AMS, ATL",16h 35m,2:05,pm,12:40,am
2339,MUC,SYD,2023-09-25,976,1 stop,Iberia,CLT,13h 31m,9:15,am,4:46,pm
2340,MUC,SYD,2023-09-25,459,2 stops,Multiple Airlines,"TLS, ORY",18h 45m,6:35,am,7:20,pm
2341,MUC,SYD,2023-09-25,703,2 stops,Delta,"AMS, MSP",19h 40m,9:25,am,11:05,pm
2342,MUC,SYD,2023-09-25,706,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
2343,MUC,SYD,2023-09-25,819,2 stops,Delta,"AMS, ATL",17h 10m,9:25,am,8:35,pm
2344,MUC,SYD,2023-09-25,822,2 stops,Delta,"AMS, JFK",17h 11m,11:50,am,11:01,pm
2345,MUC,SYD,2023-09-25,814,2 stops,"LOT, American Airlines","WAW, JFK",17h 19m,9:55,am,9:14,pm
2346,MUC,SYD,2023-09-25,819,2 stops,Delta,"AMS, DTW",17h 15m,7:00,am,6:15,pm
2347,MUC,SYD,2023-09-25,459,2 stops,Multiple Airlines,"LIS, ORY",19h 15m,6:05,am,7:20,pm
2348,MUC,SYD,2023-09-25,824,2 stops,Delta,"CDG, ATL",17h 20m,7:15,am,6:35,pm
2349,MUC,SYD,2023-09-25,469,2 stops,"TAP AIR PORTUGAL, French Bee","LIS, ORY",19h 15m,6:05,am,7:20,pm
2350,MUC,SYD,2023-09-25,837,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
2351,MUC,SYD,2023-09-25,837,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
2352,MUC,SYD,2023-09-25,819,2 stops,Delta,"AMS, ATL",17h 35m,7:00,am,6:35,pm
2353,MUC,SYD,2023-09-25,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2354,MUC,SYD,2023-09-25,824,2 stops,Delta,"CDG, JFK",17h 43m,7:15,am,6:58,pm
2355,MUC,SYD,2023-09-25,743,2 stops,Air France,"CDG, JFK",19h 06m,9:55,am,11:01,pm
2356,MUC,SYD,2023-09-25,720,2 stops,Multiple Airlines,"FRA, JFK",17h 33m,9:00,am,8:33,pm
2357,MUC,SYD,2023-09-25,743,2 stops,Air France,"CDG, ATL",19h 20m,7:15,am,8:35,pm
2358,MUC,SYD,2023-09-25,578,1 stop,TAP AIR PORTUGAL,LIS,25h 10m,7:30,pm,2:40,pm
2359,MUC,SYD,2023-09-25,844,2 stops,Air France,"CDG, DTW",17h 00m,7:15,am,6:15,pm
2360,MUC,SYD,2023-09-25,829,1 stop,Delta,ATL,18h 18m,10:25,am,10:43,pm
2361,MUC,SYD,2023-09-25,707,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
2362,MUC,SYD,2023-09-25,822,2 stops,Delta,"AMS, ATL",18h 50m,11:50,am,12:40,am
2363,MUC,SYD,2023-09-25,615,1 stop,"Lufthansa, French Bee",ORY,17h 50m,7:30,am,7:20,pm
2364,MUC,SYD,2023-09-25,823,2 stops,Delta,"CDG, ATL",18h 48m,9:55,am,10:43,pm
2365,MUC,SYD,2023-09-25,703,2 stops,Delta,"AMS, ATL",21h 43m,7:00,am,10:43,pm
2366,MUC,SYD,2023-09-25,886,1 stop,Turkish Airlines,IST,18h 10m,7:15,am,7:25,pm
2367,MUC,SYD,2023-09-25,589,2 stops,TAP AIR PORTUGAL,"OPO, LIS",23h 10m,9:30,pm,2:40,pm
2368,MUC,SYD,2023-09-25,707,2 stops,Delta,"CDG, JFK",21h 46m,7:15,am,11:01,pm
2369,MUC,SYD,2023-09-25,824,2 stops,Delta,"CDG, JFK",19h 06m,9:55,am,11:01,pm
2370,MUC,SYD,2023-09-25,819,2 stops,Delta,"AMS, ATL",19h 18m,9:25,am,10:43,pm
2371,MUC,SYD,2023-09-25,823,2 stops,Delta,"CDG, ATL",19h 20m,7:15,am,8:35,pm
2372,MUC,SYD,2023-09-25,824,2 stops,Delta,"CDG, ATL",19h 20m,7:15,am,8:35,pm
2373,MUC,SYD,2023-09-25,924,2 stops,Delta,"CDG, DTW",17h 00m,7:15,am,6:15,pm
2374,MUC,SYD,2023-09-25,740,2 stops,Multiple Airlines,"FRA, JFK",18h 33m,8:00,am,8:33,pm
2375,MUC,SYD,2023-09-25,819,2 stops,Delta,"AMS, ATL",19h 35m,7:00,am,8:35,pm
2376,MUC,SYD,2023-09-25,822,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
2377,MUC,SYD,2023-09-25,589,2 stops,TAP AIR PORTUGAL,"OPO, LIS",23h 10m,9:30,pm,2:40,pm
2378,MUC,SYD,2023-09-25,841,2 stops,"LOT, JetBlue","WAW, JFK",19h 30m,9:55,am,11:25,pm
2379,MUC,SYD,2023-09-25,814,2 stops,"LOT, American Airlines","WAW, JFK",20h 14m,7:00,am,9:14,pm
2380,MUC,SYD,2023-09-25,920,2 stops,Delta,"AMS, JFK",17h 58m,7:00,am,6:58,pm
2381,MUC,SYD,2023-09-25,535,2 stops,Multiple Airlines,"PMI, ORY",19h 30m,5:50,am,7:20,pm
2382,MUC,SYD,2023-09-25,536,2 stops,Multiple Airlines,"PMI, ORY",19h 30m,5:50,am,7:20,pm
2383,MUC,SYD,2023-09-25,837,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2384,MUC,SYD,2023-09-25,837,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2385,MUC,SYD,2023-09-25,837,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2386,MUC,SYD,2023-09-25,837,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2387,MUC,SYD,2023-09-25,829,1 stop,Delta,ATL,20h 15m,10:25,am,12:40,am
2388,MUC,SYD,2023-09-25,823,2 stops,Delta,"CDG, ATL",20h 45m,9:55,am,12:40,am
2389,MUC,SYD,2023-09-25,831,2 stops,TAP AIR PORTUGAL,"LIS, EWR",20h 32m,6:05,am,8:37,pm
2390,MUC,SYD,2023-09-25,720,2 stops,Multiple Airlines,"FRA, JFK",20h 25m,9:00,am,11:25,pm
2391,MUC,SYD,2023-09-25,686,2 stops,TAP AIR PORTUGAL,"LIS, EWR",23h 36m,6:05,am,11:41,pm
2392,MUC,SYD,2023-09-25,819,2 stops,Delta,"AMS, ATL",21h 15m,9:25,am,12:40,am
2393,MUC,SYD,2023-09-25,822,2 stops,Delta,"AMS, ATL",21h 15m,9:25,am,12:40,am
2394,MUC,SYD,2023-09-25,889,2 stops,"LOT, United Airlines","WAW, JFK-EWR",19h 42m,9:55,am,11:37,pm
2395,MUC,SYD,2023-09-25,625,2 stops,TAP AIR PORTUGAL,"LIS, EWR",25h 25m,1:35,pm,9:00,am
2396,MUC,SYD,2023-09-25,889,2 stops,"LOT, United Airlines","WAW, JFK-EWR",19h 01m,9:55,am,10:56,pm
2397,MUC,SYD,2023-09-25,823,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
2398,MUC,SYD,2023-09-25,924,2 stops,Delta,"CDG, JFK",19h 06m,9:55,am,11:01,pm
2399,MUC,SYD,2023-09-25,824,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
2400,MUC,SYD,2023-09-25,824,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
2401,MUC,SYD,2023-09-25,590,2 stops,Multiple Airlines,"PMI, ORY",19h 25m,5:55,am,7:20,pm
2402,MUC,SYD,2023-09-25,427,1 stop,TAP AIR PORTUGAL,LIS,31h 05m,1:35,pm,2:40,pm
2403,MUC,SYD,2023-09-25,593,2 stops,Multiple Airlines,"PMI, ORY",19h 25m,5:55,am,7:20,pm
2404,MUC,SYD,2023-09-25,590,2 stops,Multiple Airlines,"PMI, ORY",19h 30m,5:50,am,7:20,pm
2405,MUC,SYD,2023-09-25,819,2 stops,Delta,"AMS, ATL",21h 43m,7:00,am,10:43,pm
2406,MUC,SYD,2023-09-25,823,2 stops,Delta,"CDG, JFK",21h 46m,7:15,am,11:01,pm
2407,MUC,SYD,2023-09-25,920,2 stops,Delta,"AMS, ATL",19h 35m,7:00,am,8:35,pm
2408,MUC,SYD,2023-09-25,740,2 stops,Multiple Airlines,"FRA, JFK",21h 25m,8:00,am,11:25,pm
2409,MUC,SYD,2023-09-25,1218,1 stop,KLM,ATL,14h 10m,10:25,am,6:35,pm
2410,MUC,SYD,2023-09-25,794,2 stops,Icelandair,"KEF, EWR",24h 55m,2:05,pm,9:00,am
2411,MUC,SYD,2023-09-25,889,2 stops,"LOT, United Airlines","WAW, JFK-EWR",21h 56m,7:00,am,10:56,pm
2412,MUC,SYD,2023-09-25,920,2 stops,Delta,"AMS, JFK",22h 01m,7:00,am,11:01,pm
2413,MUC,SYD,2023-09-25,624,1 stop,Air France,DTW,29h 55m,11:30,am,11:25,am
2414,MUC,SYD,2023-09-25,743,1 stop,Air France,CDG,27h 35m,8:30,pm,6:05,pm
2415,MUC,SYD,2023-09-26,423,1 stop,TAP AIR PORTUGAL,LIS,14h 35m,6:05,am,2:40,pm
2416,MUC,SYD,2023-09-26,413,2 stops,"Lufthansa, TAP AIR PORTUGAL","BCN, LIS",38h 05m,6:35,am,2:40,pm
2417,MUC,SYD,2023-09-26,619,1 stop,Air Europa,MAD,14h 00m,10:45,am,6:45,pm
2418,MUC,SYD,2023-09-26,746,1 stop,British Airways,LHR,13h 40m,10:55,am,6:35,pm
2419,MUC,SYD,2023-09-26,746,1 stop,British Airways,LHR,13h 40m,7:15,am,2:55,pm
2420,MUC,SYD,2023-09-26,728,1 stop,Delta,ATL,14h 10m,10:25,am,6:35,pm
2421,MUC,SYD,2023-09-26,733,1 stop,Air France,CDG,14h 10m,9:55,am,6:05,pm
2422,MUC,SYD,2023-09-26,615,1 stop,Delta,CDG,17h 05m,9:55,am,9:00,pm
2423,MUC,SYD,2023-09-26,617,1 stop,Air France,CDG,17h 05m,9:55,am,9:00,pm
2424,MUC,SYD,2023-09-26,702,1 stop,Turkish Airlines,IST,16h 35m,7:25,pm,6:00,am
2425,MUC,SYD,2023-09-26,818,1 stop,Delta,CDG,14h 10m,9:55,am,6:05,pm
2426,MUC,SYD,2023-09-26,855,1 stop,"Iberia, Finnair",MAD,13h 30m,7:30,am,3:00,pm
2427,MUC,SYD,2023-09-26,871,1 stop,Iberia,CLT,13h 31m,9:15,am,4:46,pm
2428,MUC,SYD,2023-09-26,728,1 stop,Delta,ATL,16h 10m,10:25,am,8:35,pm
2429,MUC,SYD,2023-09-26,703,2 stops,Delta,"AMS, DTW",17h 15m,7:00,am,6:15,pm
2430,MUC,SYD,2023-09-26,733,1 stop,Air France,CDG,16h 50m,7:15,am,6:05,pm
2431,MUC,SYD,2023-09-26,703,2 stops,Delta,"AMS, ATL",17h 35m,7:00,am,6:35,pm
2432,MUC,SYD,2023-09-26,422,1 stop,TAP AIR PORTUGAL,LIS,24h 40m,8:00,pm,2:40,pm
2433,MUC,SYD,2023-09-26,707,2 stops,Delta,"CDG, JFK",17h 43m,7:15,am,6:58,pm
2434,MUC,SYD,2023-09-26,708,2 stops,Delta,"CDG, JFK",17h 43m,7:15,am,6:58,pm
2435,MUC,SYD,2023-09-26,615,1 stop,Delta,CDG,19h 45m,7:15,am,9:00,pm
2436,MUC,SYD,2023-09-26,617,1 stop,Air France,CDG,19h 45m,7:15,am,9:00,pm
2437,MUC,SYD,2023-09-26,721,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
2438,MUC,SYD,2023-09-26,627,2 stops,Air France,"CDG, JFK",19h 06m,9:55,am,11:01,pm
2439,MUC,SYD,2023-09-26,706,2 stops,Delta,"CDG, BOS",18h 07m,7:15,am,7:22,pm
2440,MUC,SYD,2023-09-26,703,2 stops,Delta,"AMS, BOS",18h 22m,7:00,am,7:22,pm
2441,MUC,SYD,2023-09-26,742,2 stops,Air France,"CDG, DTW",17h 00m,7:15,am,6:15,pm
2442,MUC,SYD,2023-09-26,818,1 stop,Delta,CDG,16h 50m,7:15,am,6:05,pm
2443,MUC,SYD,2023-09-26,616,2 stops,Delta,"AMS, MSP",19h 40m,9:25,am,11:05,pm
2444,MUC,SYD,2023-09-26,728,1 stop,Delta,ATL,18h 18m,10:25,am,10:43,pm
2445,MUC,SYD,2023-09-26,822,2 stops,Delta,"AMS, ATL",16h 35m,2:05,pm,12:40,am
2446,MUC,SYD,2023-09-26,707,2 stops,Delta,"CDG, JFK",19h 06m,9:55,am,11:01,pm
2447,MUC,SYD,2023-09-26,708,2 stops,Delta,"CDG, JFK",19h 06m,9:55,am,11:01,pm
2448,MUC,SYD,2023-09-26,823,2 stops,Delta,"CDG, DTW",17h 00m,7:15,am,6:15,pm
2449,MUC,SYD,2023-09-26,617,2 stops,TAP AIR PORTUGAL,"LIS, EWR",20h 32m,6:05,am,8:37,pm
2450,MUC,SYD,2023-09-26,819,2 stops,Delta,"AMS, ATL",17h 10m,9:25,am,8:35,pm
2451,MUC,SYD,2023-09-26,822,2 stops,Delta,"AMS, JFK",17h 11m,11:50,am,11:01,pm
2452,MUC,SYD,2023-09-26,703,2 stops,Delta,"AMS, ATL",19h 35m,7:00,am,8:35,pm
2453,MUC,SYD,2023-09-26,706,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
2454,MUC,SYD,2023-09-26,706,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
2455,MUC,SYD,2023-09-26,824,2 stops,Delta,"CDG, ATL",17h 20m,7:15,am,6:35,pm
2456,MUC,SYD,2023-09-26,939,2 stops,Delta,"AMS, CDG",15h 10m,11:50,am,9:00,pm
